#      time         order        tairmean     top       
  622.0459317       1.0000       20.999       20.985    
  623.5459317       1.0000       20.999       20.968    
  624.5166146       1.0000       21.000       20.959    
  624.5166146       1.0000       21.000       20.959    
  626.9166146       1.0000       21.000       20.936    
  628.4166146       1.0000       21.000       20.923    
  629.9166146       1.0000       21.000       20.911    
  631.4166146       1.0000       21.000       20.901    
  632.9166146       1.0000       21.005       20.937    
  633.2166146       1.0000       21.015       20.968    
  633.8166146       1.0000       21.242       21.176    
  634.4102602       1.0000       21.493       21.388    
  635.5975512       1.0000       21.848       21.701    
  637.0975512       1.0000       21.870       21.738    
  638.4685247       1.0000       21.459       21.387    
  639.8034484       1.0000       21.149       21.155    
  641.3034484       1.0000       20.996       21.029    
  642.8034484       1.0000       20.998       21.012    
  644.3034484       1.0000       20.999       20.994    
  645.8034484       1.0000       20.999       20.972    
  647.3034484       1.0000       20.999       20.956    
  648.5198040       1.0000       21.000       20.944    
  648.5198040       1.0000       21.000       20.944    
  650.9198040       1.0000       21.000       20.923    
  651.5400000       1.0000       20.999       20.915    
  651.5400000       1.0000       20.999       20.915    
  652.5882920       1.0000       21.000       20.907    
  652.8599040       1.0000       21.000       20.905    
  652.8599040       1.0000       21.000       20.905    
  653.6985376       1.0000       21.000       20.900    
  654.5371711       1.0000       21.000       20.893    
  656.0371711       1.0000       21.001       20.890    
  657.5371711       1.0000       21.007       20.949    
  659.0371711       1.0000       21.470       21.365    
  660.2427455       1.0000       21.618       21.496    
  661.7427455       1.0000       21.490       21.396    
  663.2427455       1.0000       21.490       21.415    
  664.7427455       1.0000       21.084       21.085    
  666.2427455       1.0000       20.995       21.002    
  667.7427455       1.0000       20.998       20.984    
  669.2427455       1.0000       20.999       20.966    
  670.7427455       1.0000       20.999       20.948    
  671.2106853       1.0000       20.999       20.942    
  671.2106853       1.0000       20.999       20.942    
  672.2520166       1.0000       20.999       20.928    
  672.5145332       1.0000       21.000       20.928    
  672.5145332       1.0000       21.000       20.928    
  673.3475982       1.0000       21.000       20.921    
  674.1806632       1.0000       20.999       20.913    
  675.6806632       1.0000       20.999       20.899    
  677.1806632       1.0000       21.000       20.889    
  678.6806632       1.0000       21.000       20.879    
  680.1397180       1.0000       21.001       20.883    
  680.1397180       1.0000       21.001       20.883    
  681.4726220       1.0000       21.050       20.983    
  682.8055261       1.0000       21.262       21.174    
  683.9752621       1.0000       21.470       21.362    
  685.1245113       1.0000       21.349       21.262    
  686.3850998       1.0000       21.099       21.064    
  687.8850998       1.0000       21.093       21.074    
  689.3850998       1.0000       20.994       20.964    
  690.8850998       1.0000       20.999       20.951    
  692.3850998       1.0000       20.999       20.934    
  693.8850998       1.0000       20.999       20.918    
  695.3850998       1.0000       21.000       20.906    
  696.5263601       1.0000       21.000       20.899    
  696.5263601       1.0000       21.000       20.899    
  698.6590066       1.0000       20.999       20.884    
  700.1590066       1.0000       20.999       20.870    
  701.5400000       1.0000       21.000       20.861    
  701.5400000       1.0000       21.000       20.861    
  701.6096471       1.0000       20.999       20.861    
  701.6792941       1.0000       20.999       20.860    
  701.8185882       1.0000       20.999       20.859    
  702.0971765       1.0000       21.000       20.858    
  702.2900000       1.0000       21.000       20.858    
  702.2900000       1.0000       21.000       20.858    
  702.7357412       1.0000       21.000       20.856    
  703.1814824       1.0000       21.000       20.854    
  704.0729648       1.0000       21.001       20.854    
  705.5729648       1.0000       21.006       20.902    
  707.0729648       1.0000       21.101       21.022    
  708.5729648       1.0000       21.187       21.103    
  710.0729648       1.0000       21.087       21.024    
  711.5729648       1.0000       20.996       20.942    
  713.0729648       1.0000       20.997       20.918    
  714.5729648       1.0000       20.999       20.904    
  716.0729648       1.0000       21.000       20.894    
  717.5729648       1.0000       20.999       20.881    
  719.0729648       1.0000       21.000       20.872    
  720.5288458       1.0000       21.000       20.865    
  720.5288458       1.0000       21.000       20.865    
  721.9552176       1.0000       21.000       20.858    
  723.3815894       1.0000       21.000       20.852    
  724.8815894       1.0000       21.000       20.846    
  726.3815894       1.0000       21.000       20.840    
  727.8815894       1.0000       21.000       20.837    
  729.3815894       1.0000       21.002       20.845    
  730.8815894       1.0000       21.002       20.859    
  732.3815894       1.0000       21.002       20.873    
  733.8815894       1.0000       20.999       20.871    
  735.3815894       1.0000       20.998       20.864    
  736.8815894       1.0000       20.998       20.851    
  738.3815894       1.0000       20.999       20.842    
  739.8815894       1.0000       21.000       20.839    
  741.3815894       1.0000       21.000       20.835    
  742.8815894       1.0000       21.000       20.832    
  744.3815894       1.0000       21.000       20.830    
  744.5283493       1.0000       21.000       20.830    
  744.5283493       1.0000       21.000       20.830    
  746.8105442       1.0000       21.000       20.828    
  748.3105442       1.0000       21.000       20.828    
  749.8105442       1.0000       21.000       20.826    
  751.3105442       1.0000       21.000       20.823    
  752.8105442       1.0000       21.000       20.825    
  754.3105442       1.0000       21.002       20.837    
  755.8105442       1.0000       21.003       20.864    
  757.3105442       1.0000       21.271       21.150    
  758.8105442       1.0000       21.450       21.328    
  760.3105442       1.0000       21.072       21.004    
  761.5995181       1.0000       20.993       20.920    
  763.0622669       1.0000       20.999       20.909    
  764.5622669       1.0000       21.000       20.902    
  766.0622669       1.0000       21.000       20.893    
  767.5622669       1.0000       20.999       20.879    
  768.5346970       1.0000       20.999       20.874    
  768.5346970       1.0000       20.999       20.874    
  770.9346970       1.0000       21.000       20.861    
  772.4346970       1.0000       21.000       20.859    
  773.9346970       1.0000       21.000       20.854    
  775.4346970       1.0000       21.000       20.852    
  776.9346970       1.0000       21.001       20.854    
  778.4346970       1.0000       21.001       20.856    
  779.9346970       1.0000       21.001       20.864    
  781.4346970       1.0000       21.000       20.867    
  782.9346970       1.0000       21.001       20.876    
  784.4346970       1.0000       20.998       20.862    
  785.9346970       1.0000       20.999       20.854    
  787.4346970       1.0000       21.000       20.850    
  788.9346970       1.0000       21.000       20.847    
  790.4346970       1.0000       21.000       20.845    
  791.9346970       1.0000       21.000       20.842    
  792.5369298       1.0000       21.000       20.841    
  792.5369298       1.0000       21.000       20.841    
  794.9369298       1.0000       21.000       20.837    
  796.4369298       1.0000       21.000       20.835    
  797.9369298       1.0000       21.000       20.835    
  799.4369298       1.0000       21.000       20.834    
  800.9369298       1.0000       21.001       20.841    
  802.4369298       1.0000       21.001       20.848    
  803.9369298       1.0000       21.001       20.859    
  805.4369298       1.0000       21.000       20.865    
  806.9369298       1.0000       21.000       20.870    
  808.4369298       1.0000       20.998       20.857    
  809.9369298       1.0000       20.999       20.853    
  811.4369298       1.0000       21.000       20.850    
  812.9369298       1.0000       21.000       20.848    
  814.4369298       1.0000       21.000       20.847    
  815.9369298       1.0000       21.000       20.845    
  816.5389728       1.0000       21.000       20.845    
  816.5389728       1.0000       21.000       20.845    
  818.9389728       1.0000       21.000       20.840    
  820.4389728       1.0000       21.000       20.838    
  821.9389728       1.0000       21.000       20.838    
  823.4389728       1.0000       21.000       20.837    
  824.9389728       1.0000       21.000       20.835    
  826.4389728       1.0000       21.001       20.840    
  827.9389728       1.0000       21.003       20.867    
  829.4389728       1.0000       21.001       20.883    
  830.9389728       1.0000       21.000       20.889    
  832.4389728       1.0000       20.997       20.870    
  833.9389728       1.0000       20.998       20.856    
  835.4389728       1.0000       21.000       20.853    
  836.9389728       1.0000       21.000       20.848    
  838.4389728       1.0000       21.000       20.844    
  839.9389728       1.0000       21.000       20.840    
  840.5318508       1.0000       21.000       20.839    
  840.5318508       1.0000       21.000       20.839    
  842.9318508       1.0000       20.999       20.831    
  844.4318508       1.0000       21.000       20.828    
  845.9318508       1.0000       21.000       20.825    
  847.4318508       1.0000       21.000       20.822    
  848.9318508       1.0000       21.008       20.890    
