#      time         order        beleuchtun   brennstof1   brennstoff   gerate       hilfsenerg   luftung      raumkuhlu 
  183.8702753       1.0000       1.8769       0.0000       2698.6       143.18      1.20000E-06   94.588       0.0000    
  184.5655585       1.0000       79.028       0.0000       2682.5       171.76      1.20000E-06   94.589       0.0000    
  185.1034248       1.0000       222.69       0.0000       2469.9       255.27      1.20000E-06   94.591       0.0000    
  185.6911162       1.0000       348.69       0.0000       1905.9       510.31      1.20000E-06   94.594       0.0000    
  186.2294349       1.0000       384.60       0.0000       1288.0       877.48      1.20000E-06   94.592       0.0000    
  186.9230231       1.0000       384.60       0.0000       800.72       1230.2      1.20000E-06   94.589       0.0000    
  187.1810738       1.0000       384.60       0.0000       730.62       1261.8      1.20000E-06   94.591       0.0000    
  187.6971752       1.0000       384.60       0.0000       967.01       1076.3      1.20000E-06   94.592       0.0000    
  188.4304013       1.0000       330.84       0.0000       1776.2       521.41      1.20000E-06   94.591       0.0000    
  189.3835126       1.0000       89.430       0.0000       2280.0       284.96      1.20000E-06   94.592       0.0000    
  190.7455390       1.0000       0.0000       0.0000       2343.9       240.34      1.20000E-06   94.593       0.0000    
  192.0000000       1.0000       0.0000       0.0000       2413.6       157.46      1.20000E-06   94.592       0.0000    
  192.0000000       1.0000       0.0000       0.0000       2413.6       142.48      1.20000E-06   94.592       0.0000    
  192.3228645       1.0000       0.0000       0.0000       2422.5       142.48      1.20000E-06   94.593       0.0000    
  192.4210567       1.0000       0.0000       0.0000       2417.8       142.48      1.20000E-06   94.593       0.0000    
  192.4210567       1.0000       0.0000       0.0000       2417.8       142.48      1.20000E-06   94.593       0.0000    
  192.6793483       1.0000       0.0000       0.0000       2397.4       142.48      1.20000E-06   94.593       0.0000    
  192.9376399       1.0000       0.0000       0.0000       2379.1       142.48      1.20000E-06   94.593       0.0000    
  193.4542231       1.0000       0.0000       0.0000       2007.5       142.48      1.20000E-06   94.611       0.0000    
  194.2497065       1.0000       0.0000       0.0000       1485.5       142.48      1.20000E-06   94.608       0.0000    
  194.5497065       1.0000       0.0000       0.0000       1422.5       142.48      1.20000E-06   94.594       0.0000    
  195.1497065       1.0000       0.0000       0.0000       1386.0       142.48      1.20000E-06   94.593       0.0000    
  196.3497065       1.0000       0.0000       0.0000       1317.3       157.80      1.20000E-06   94.592       0.0000    
  197.8497065       1.0000       148.15       0.0000       647.20       604.86      1.20000E-06   94.591       0.0000    
  198.7551393       1.0000       357.24       0.0000       254.04       806.17      1.20000E-06   94.592       0.0000    
  199.6719807       1.0000       281.83       0.0000       949.60       332.38      1.20000E-06   94.592       0.0000    
  200.5898394       1.0000       49.975       0.0000       1407.9       160.99      1.20000E-06   94.593       0.0000    
  201.4872913       1.0000       0.0000       0.0000       1399.9       142.48      1.20000E-06   94.592       0.0000    
  202.4394508       1.0000       0.0000       0.0000       1289.6       142.48      1.20000E-06   94.592       0.0000    
  203.3200465       1.0000       11.411       0.0000       1076.7       239.46      1.20000E-06   94.591       0.0000    
  203.7959433       1.0000       31.340       0.0000       676.53       486.26      1.20000E-06   94.591       0.0000    
  204.3474167       1.0000       71.984       0.0000       127.53       794.18      1.20000E-06   94.591       0.0000    
  204.4391208       1.0000       73.538       0.0000       53.456       814.05      1.20000E-06   94.591       0.0000    
  204.4758025       1.0000       69.255       0.0000       28.348       816.59      1.20000E-06   94.591       0.0000    
  204.5491658       1.0000       66.104       0.0000       8.4711       821.68      1.20000E-06   94.591       0.0000    
  204.5785111       1.0000       65.955       0.0000       3.6563       823.71      1.20000E-06   94.591       0.0000    
  204.6372017       1.0000       65.179       0.0000      0.64168       818.20      1.20000E-06   94.591       0.0000    
  204.6606780       1.0000       64.745       0.0000      0.47196       813.79      1.20000E-06   94.591       0.0000    
  204.7076305       1.0000       63.809       0.0000       4.3426       804.96      1.20000E-06   94.591       0.0000    
  204.8015355       1.0000       61.535       0.0000       38.561       786.90      1.20000E-06   94.591       0.0000    
  204.9893456       1.0000       52.761       0.0000       174.42       701.42      1.20000E-06   94.591       0.0000    
  205.3649657       1.0000       23.777       0.0000       540.57       477.58      1.20000E-06   94.592       0.0000    
  205.7774475       1.0000       45.724       0.0000       850.85       291.68      1.20000E-06   94.592       0.0000    
  206.2663128       1.0000       6.1818       0.0000       1058.2       186.05      1.20000E-06   94.592       0.0000    
  206.8402078       1.0000       8.6801       0.0000       1155.2       149.20      1.20000E-06   94.592       0.0000    
  207.9624431       1.0000       2.1693       0.0000       1302.1       144.09      1.20000E-06   94.592       0.0000    
  208.6575325       1.0000       99.296       0.0000       1236.8       179.27      1.20000E-06   94.591       0.0000    
  209.1857210       1.0000       246.86       0.0000       989.08       278.88      1.20000E-06   94.591       0.0000    
  209.7582988       1.0000       357.66       0.0000       512.47       549.53      1.20000E-06   94.590       0.0000    
  210.3036313       1.0000       384.60       0.0000       27.872       924.46      1.20000E-06   94.592       0.0000    
  211.0259287       1.0000       384.60       0.0000       0.0000       1255.6      1.20000E-06   94.593       0.0000    
  211.6864086       1.0000       384.60       0.0000       0.0000       1082.9      1.20000E-06   94.589       0.0000    
  211.8652561       1.0000       382.86       0.0000       0.0000       960.25      1.20000E-06   94.589       0.0000    
  212.2229510       1.0000       360.17       0.0000       78.460       664.39      1.20000E-06   94.589       0.0000    
  212.8442462       1.0000       238.06       0.0000       661.30       337.78      1.20000E-06   94.591       0.0000    
  213.4353087       1.0000       78.865       0.0000       954.81       284.96      1.20000E-06   94.592       0.0000    
  214.3834366       1.0000       0.0000       0.0000       1013.9       267.97      1.20000E-06   94.592       0.0000    
  215.7592785       1.0000       0.0000       0.0000       1157.6       159.16      1.20000E-06   94.592       0.0000    
  216.0000000       1.0000       0.0000       0.0000       1167.2       157.46      1.20000E-06   94.591       0.0000    
  216.0000000       1.0000       0.0000       0.0000       1167.2       142.48      1.20000E-06   94.591       0.0000    
  216.3353963       1.0000       0.0000       0.0000       1225.8       142.48      1.20000E-06   94.588       0.0000    
  216.4277076       1.0000       0.0000       0.0000       1242.4       142.48      1.20000E-06   94.588       0.0000    
  216.4277076       1.0000       0.0000       0.0000       1242.4       142.48      1.20000E-06   94.588       0.0000    
  216.6960247       1.0000       0.0000       0.0000       1283.2       142.48      1.20000E-06   94.588       0.0000    
  216.9643417       1.0000       0.0000       0.0000       1320.2       142.48      1.20000E-06   94.588       0.0000    
  217.5009758       1.0000       0.0000       0.0000       1290.6       142.48      1.20000E-06   94.593       0.0000    
  218.5742439       1.0000       0.0000       0.0000       1223.9       142.48      1.20000E-06   94.592       0.0000    
  220.0742439       1.0000       0.0000       0.0000       1219.1       146.66      1.20000E-06   94.591       0.0000    
  221.5742439       1.0000       80.651       0.0000       765.03       444.64      1.20000E-06   94.592       0.0000    
  221.7502571       1.0000       121.58       0.0000       639.66       544.84      1.20000E-06   94.593       0.0000    
  222.1022835       1.0000       222.35       0.0000       288.59       748.14      1.20000E-06   94.592       0.0000    
  222.2250798       1.0000       257.09       0.0000       178.83       801.47      1.20000E-06   94.591       0.0000    
  222.4706725       1.0000       312.35       0.0000       122.92       843.01      1.20000E-06   94.590       0.0000    
  222.5655147       1.0000       330.08       0.0000       114.87       843.01      1.20000E-06   94.590       0.0000    
  222.7551992       1.0000       357.25       0.0000       138.42       806.15      1.20000E-06   94.590       0.0000    
  223.1345681       1.0000       366.73       0.0000       391.23       614.66      1.20000E-06   94.590       0.0000    
  223.8242973       1.0000       243.92       0.0000       1074.6       276.01      1.20000E-06   94.590       0.0000    
  224.7399517       1.0000       29.386       0.0000       1479.1       153.37      1.20000E-06   94.591       0.0000    
  225.5679042       1.0000       0.0000       0.0000       1516.9       142.48      1.20000E-06   94.591       0.0000    
