#      time         order        zone_3_ce1   zone_3_cei   zone_3_lea   zone_3_wa1   zone_3_wa2   zone_3_wal
  222.1022835       1.0000       16.875       18.130       0.0000       29.906       0.0000       29.212    
  222.2250798       1.0000       16.867       18.117       0.0000       29.879       0.0000       29.185    
  222.4706725       1.0000       16.848       18.088       0.0000       29.826       0.0000       29.133    
  222.5655147       1.0000       16.840       18.076       0.0000       29.805       0.0000       29.113    
  222.7551992       1.0000       16.824       18.051       0.0000       29.765       0.0000       29.073    
  223.1345681       1.0000       16.795       18.006       0.0000       29.689       0.0000       28.999    
  223.8242973       1.0000       16.806       17.976       0.0000       29.567       0.0000       28.882    
  224.7399517       1.0000       16.910       18.023       0.0000       29.411       0.0000       28.736    
  225.5679042       1.0000       17.011       18.083       0.0000       29.263       0.0000       28.608    
  226.4496766       1.0000       17.066       18.081       0.0000       29.099       0.0000       28.475    
  227.3166002       1.0000       17.017       17.959       0.0000       28.933       0.0000       28.343    
  227.7925104       1.0000       16.953       17.852       0.0000       28.841       0.0000       28.270    
  228.3412051       1.0000       16.835       17.683       0.0000       28.739       0.0000       28.189    
  228.7985136       1.0000       16.700       17.525       0.0000       28.659       0.0000       28.124    
  228.8895983       1.0000       16.671       17.493       0.0000       28.643       0.0000       28.111    
  229.0717677       1.0000       16.607       17.428       0.0000       28.612       0.0000       28.085    
  229.4361066       1.0000       16.438       17.299       0.0000       28.553       0.0000       28.030    
  229.8488956       1.0000       16.197       17.169       0.0000       28.491       0.0000       27.961    
  230.3432681       1.0000       15.874       17.053       0.0000       28.423       0.0000       27.871    
  230.9494005       1.0000       15.542       16.992       0.0000       28.351       0.0000       27.754    
  231.8487830       1.0000       15.472       17.144       0.0000       28.258       0.0000       27.603    
  232.5527026       1.0000       15.725       17.423       0.0000       28.190       0.0000       27.514    
  233.0901262       1.0000       16.078       17.724       0.0000       28.137       0.0000       27.455    
  233.6800668       1.0000       16.608       18.130       0.0000       28.076       0.0000       27.398    
  233.7866571       1.0000       16.708       18.206       0.0000       28.065       0.0000       27.387    
  233.9998376       1.0000       16.923       18.366       0.0000       28.042       0.0000       27.367    
  234.4261985       1.0000       17.385       18.705       0.0000       27.997       0.0000       27.330    
  235.0367549       1.0000       18.066       19.210       0.0000       27.938       0.0000       27.283    
  235.7579523       1.0000       18.780       19.737       0.0000       27.846       0.0000       27.213    
  235.9280609       1.0000       18.942       19.856       0.0000       27.823       0.0000       27.195    
  236.2682781       1.0000       19.228       20.063       0.0000       27.772       0.0000       27.156    
  236.7847480       1.0000       19.570       20.302       0.0000       27.696       0.0000       27.099    
  237.5682450       1.0000       19.922       20.536       0.0000       27.590       0.0000       27.023    
  238.5876636       1.0000       20.212       20.714       0.0000       27.468       0.0000       26.939    
  239.8933873       1.0000       20.456       20.900       0.0000       27.339       0.0000       26.860    
  240.0000000       1.0000       20.475       20.914       0.0000       27.328       0.0000       26.854    
  240.0000000       1.0000       20.475       20.914       0.0000       27.328       0.0000       26.854    
  240.3336332       1.0000       20.532       20.962       0.0000       27.300       0.0000       26.838    
  240.4341911       1.0000       20.550       20.977       0.0000       27.293       0.0000       26.834    
  240.4341911       1.0000       20.550       20.977       0.0000       27.293       0.0000       26.834    
  240.7010977       1.0000       20.602       21.022       0.0000       27.279       0.0000       26.827    
  240.9680043       1.0000       20.673       21.085       0.0000       27.273       0.0000       26.828    
  241.5018175       1.0000       20.900       21.269       0.0000       27.267       0.0000       26.837    
  242.5694439       1.0000       21.455       21.753       0.0000       27.250       0.0000       26.851    
  244.0694439       1.0000       22.204       22.363       0.0000       27.227       0.0000       26.870    
  245.5694439       1.0000       22.687       22.807       0.0000       27.189       0.0000       26.872    
  246.4498855       1.0000       22.896       23.024       0.0000       27.173       0.0000       26.879    
  247.3528213       1.0000       23.110       23.267       0.0000       27.181       0.0000       26.908    
  248.2383446       1.0000       23.398       23.585       0.0000       27.218       0.0000       26.966    
  249.2505707       1.0000       23.654       24.019       0.0000       27.218       0.0000       27.055    
  250.0986799       1.0000       23.588       24.296       0.0000       27.174       0.0000       27.124    
  250.9707778       1.0000       22.941       24.324       0.0000       27.094       0.0000       27.180    
  251.4825153       1.0000       22.278       24.234       0.0000       27.038       0.0000       27.206    
