#      time         order        tairmean     top       
  600.5127282       1.0000       20.998       20.876    
  600.5127282       1.0000       20.998       20.876    
  602.9127282       1.0000       20.999       20.837    
  604.4127282       1.0000       20.999       20.814    
  605.9127282       1.0000       20.998       20.791    
  607.4127282       1.0000       21.000       20.774    
  608.9127282       1.0000       21.006       20.800    
  610.4127282       1.0000       21.106       21.010    
  611.5020888       1.0000       21.524       21.402    
  612.1511111       1.0000       21.551       21.426    
  612.1511111       1.0000       21.551       21.426    
  614.5511111       1.0000       21.405       21.317    
  615.9680758       1.0000       20.990       20.974    
  617.4680758       1.0000       20.991       20.940    
  618.6877016       1.0000       20.997       20.918    
  620.1877016       1.0000       20.999       20.893    
  621.6877016       1.0000       20.999       20.871    
  623.1877016       1.0000       20.999       20.849    
  624.5161123       1.0000       21.000       20.834    
  624.5161123       1.0000       21.000       20.834    
  626.7832559       1.0000       20.999       20.807    
  628.2832559       1.0000       20.999       20.791    
  629.7832559       1.0000       21.000       20.778    
  631.2832559       1.0000       21.000       20.766    
  632.7832559       1.0000       21.005       20.796    
  634.2832559       1.0000       21.256       21.131    
  635.7832559       1.0000       21.706       21.561    
  637.0495433       1.0000       21.727       21.596    
  638.3818319       1.0000       21.237       21.173    
  639.5344382       1.0000       20.990       20.971    
  641.0344382       1.0000       20.993       20.938    
  642.4105312       1.0000       20.998       20.918    
  643.9105312       1.0000       20.999       20.897    
  645.4105312       1.0000       20.998       20.870    
  646.9105312       1.0000       20.998       20.846    
  648.4105312       1.0000       20.999       20.828    
  648.5131251       1.0000       21.000       20.827    
  648.5131251       1.0000       21.000       20.827    
  650.9131251       1.0000       21.000       20.800    
  651.5400000       1.0000       20.998       20.791    
  651.5400000       1.0000       20.998       20.791    
  652.5882920       1.0000       21.000       20.781    
  652.8599040       1.0000       21.000       20.779    
  652.8599040       1.0000       21.000       20.779    
  653.6985376       1.0000       21.000       20.772    
  654.5371711       1.0000       21.000       20.765    
  656.0371711       1.0000       21.001       20.761    
  657.5371711       1.0000       21.010       20.827    
  659.0371711       1.0000       21.238       21.117    
  660.5371711       1.0000       21.354       21.239    
  662.0371711       1.0000       21.268       21.176    
  663.5371711       1.0000       21.127       21.068    
  665.0371711       1.0000       20.989       20.912    
  666.5371711       1.0000       20.996       20.886    
  668.0371711       1.0000       20.998       20.863    
  669.5371711       1.0000       20.999       20.841    
  671.0371711       1.0000       20.999       20.820    
  671.2413793       1.0000       20.997       20.815    
  671.2413793       1.0000       20.997       20.815    
  672.2572354       1.0000       20.999       20.800    
  672.5233285       1.0000       21.001       20.800    
  672.5233285       1.0000       21.001       20.800    
  673.3360133       1.0000       21.000       20.792    
  674.1486982       1.0000       20.999       20.782    
  675.6486982       1.0000       20.999       20.766    
  677.1486982       1.0000       21.000       20.754    
  678.6486982       1.0000       21.000       20.744    
  680.1285245       1.0000       21.002       20.747    
  680.1285245       1.0000       21.002       20.747    
  681.4288203       1.0000       21.019       20.823    
  682.6122086       1.0000       21.008       20.873    
  684.0346065       1.0000       21.166       21.062    
  684.3346065       1.0000       21.224       21.121    
  684.9346065       1.0000       21.138       21.035    
  685.6119670       1.0000       20.985       20.892    
  686.8736747       1.0000       20.999       20.913    
  687.9021409       1.0000       20.999       20.908    
  689.4021409       1.0000       20.992       20.852    
  690.9021409       1.0000       20.999       20.836    
  692.4021409       1.0000       20.999       20.814    
  693.9021409       1.0000       20.999       20.795    
  695.4021409       1.0000       20.999       20.780    
  696.5263838       1.0000       21.000       20.773    
  696.5263838       1.0000       21.000       20.773    
  698.4198051       1.0000       20.999       20.757    
  699.9198051       1.0000       20.998       20.742    
  701.4198051       1.0000       20.999       20.731    
  702.9198051       1.0000       21.000       20.724    
  704.4198051       1.0000       21.002       20.729    
  705.9198051       1.0000       21.010       20.795    
  707.4198051       1.0000       21.007       20.856    
  708.9198051       1.0000       21.000       20.872    
  710.4198051       1.0000       20.997       20.856    
  711.9198051       1.0000       20.995       20.828    
  713.4198051       1.0000       20.996       20.802    
  714.9198051       1.0000       20.999       20.787    
  716.4198051       1.0000       21.000       20.776    
  717.9198051       1.0000       20.998       20.759    
  719.4198051       1.0000       21.000       20.751    
  720.5293156       1.0000       21.000       20.746    
  720.5293156       1.0000       21.000       20.746    
  722.9293156       1.0000       20.999       20.733    
  724.4293156       1.0000       21.000       20.727    
  725.9293156       1.0000       21.000       20.720    
  727.4293156       1.0000       21.000       20.715    
  728.9293156       1.0000       21.001       20.720    
  730.4293156       1.0000       21.003       20.737    
  731.9293156       1.0000       21.003       20.756    
  733.4293156       1.0000       21.000       20.763    
  734.9293156       1.0000       20.998       20.756    
  736.4293156       1.0000       20.998       20.744    
  737.9293156       1.0000       20.998       20.731    
  739.4293156       1.0000       21.000       20.727    
  740.9293156       1.0000       21.000       20.723    
  742.4293156       1.0000       21.000       20.720    
  743.9293156       1.0000       21.000       20.718    
  744.5321974       1.0000       21.000       20.717    
  744.5321974       1.0000       21.000       20.717    
  746.9321974       1.0000       21.000       20.716    
  748.4321974       1.0000       21.001       20.718    
  749.9321974       1.0000       21.000       20.717    
  751.4321974       1.0000       21.000       20.713    
  752.9321974       1.0000       21.001       20.718    
  754.4321974       1.0000       21.003       20.734    
  755.9321974       1.0000       21.005       20.766    
  757.4321974       1.0000       21.162       21.014    
  758.9321974       1.0000       21.270       21.140    
  760.4321974       1.0000       20.989       20.865    
  761.8222411       1.0000       20.992       20.830    
  763.3222411       1.0000       20.999       20.817    
  764.8222411       1.0000       21.000       20.810    
  766.3222411       1.0000       20.999       20.797    
  767.8222411       1.0000       20.998       20.779    
  768.5350406       1.0000       20.999       20.775    
  768.5350406       1.0000       20.999       20.775    
  770.9350406       1.0000       20.999       20.759    
  772.4350406       1.0000       21.001       20.758    
  773.9350406       1.0000       21.000       20.752    
  775.4350406       1.0000       21.000       20.750    
  776.9350406       1.0000       21.001       20.753    
  778.4350406       1.0000       21.001       20.755    
  779.9350406       1.0000       21.002       20.766    
  781.4350406       1.0000       21.001       20.771    
  782.9350406       1.0000       21.001       20.783    
  784.4350406       1.0000       20.997       20.768    
  785.9350406       1.0000       20.999       20.761    
  787.4350406       1.0000       21.000       20.756    
  788.9350406       1.0000       21.000       20.752    
  790.4350406       1.0000       21.000       20.750    
  791.9350406       1.0000       21.000       20.747    
  792.5369286       1.0000       21.000       20.747    
  792.5369286       1.0000       21.000       20.747    
  794.9369286       1.0000       21.000       20.743    
  796.4369286       1.0000       21.000       20.741    
  797.9369286       1.0000       21.000       20.741    
  799.4369286       1.0000       21.000       20.740    
  800.9369286       1.0000       21.002       20.751    
  802.4369286       1.0000       21.001       20.760    
  803.9369286       1.0000       21.002       20.773    
  805.4369286       1.0000       21.001       20.782    
  806.9369286       1.0000       21.000       20.789    
  808.4369286       1.0000       20.997       20.777    
  809.9369286       1.0000       20.999       20.773    
  811.4369286       1.0000       21.000       20.769    
  812.9369286       1.0000       21.000       20.767    
  814.4369286       1.0000       21.000       20.766    
  815.9369286       1.0000       21.000       20.765    
  816.5389728       1.0000       21.000       20.765    
  816.5389728       1.0000       21.000       20.765    
  818.9389728       1.0000       20.999       20.759    
  820.4389728       1.0000       21.000       20.756    
  821.9389728       1.0000       21.000       20.756    
  823.4389728       1.0000       21.000       20.755    
  824.9389728       1.0000       21.000       20.751    
  826.4389728       1.0000       21.001       20.757    
  827.9389728       1.0000       21.004       20.787    
  829.4389728       1.0000       21.002       20.805    
  830.9389728       1.0000       21.000       20.815    
  832.4389728       1.0000       20.996       20.793    
  833.9389728       1.0000       20.997       20.777    
  835.4389728       1.0000       21.000       20.772    
  836.9389728       1.0000       20.999       20.764    
  838.4389728       1.0000       21.000       20.759    
  839.9389728       1.0000       20.999       20.752    
  840.5318508       1.0000       21.000       20.751    
  840.5318508       1.0000       21.000       20.751    
  842.9318508       1.0000       20.999       20.739    
  844.4318508       1.0000       20.999       20.734    
  845.9318508       1.0000       21.000       20.730    
  847.4318508       1.0000       21.000       20.726    
  848.9318508       1.0000       21.011       20.802    
  850.4318508       1.0000       21.186       21.054    
  851.9318508       1.0000       21.468       21.335    
  853.4318508       1.0000       21.658       21.530    
  854.9318508       1.0000       21.634       21.526    
  856.4318508       1.0000       21.164       21.128    
  857.8521112       1.0000       20.991       20.966    
  859.3259155       1.0000       20.996       20.944    
